comp_name,comp_356,comp_527,comp_346,comp_345,comp_339,comp_150,comp_379,comp_247,comp_100,comp_274,comp_291,comp_206,comp_394,comp_161,comp_267,comp_435,comp_383,comp_349,comp_073,comp_162,comp_338,comp_505,comp_410,comp_471,comp_202,comp_393,comp_201,comp_470,comp_203,comp_035,comp_263,comp_264,comp_265,comp_266,comp_129,comp_328,comp_005,comp_523,comp_074,comp_039,comp_395,comp_038,comp_268,comp_384,comp_321,comp_322,comp_037,comp_456,comp_237,comp_535
comp_202,0.16326530612244897,0.19801980198019803,0.18181818181818182,0.14423076923076922,0.17647058823529413,0.15,0.16161616161616163,0.15841584158415842,0.14423076923076922,0.1320754716981132,0.2087912087912088,0.16470588235294117,0.16470588235294117,0.22784810126582278,0.18518518518518517,0.1978021978021978,0.17777777777777778,0.25287356321839083,0.1744186046511628,0.17073170731707318,0.16304347826086957,0.7213114754098361,0.8,0.6615384615384615,1.0,0.6666666666666666,0.7457627118644068,0.75,0.6666666666666666,0.7213114754098361,0.7903225806451613,0.7796610169491526,0.8103448275862069,0.7142857142857143,0.676923076923077,0.029411764705882353,0.13043478260869565,0.08045977011494253,0.08080808080808081,0.09803921568627451,0.08080808080808081,0.08235294117647059,0.054945054945054944,0.08045977011494253,0.06521739130434782,0.08653846153846154,0.711864406779661,0.1566265060240964,0.16279069767441862,0.16666666666666666
comp_393,0.15625,0.18,0.15151515151515152,0.13725490196078433,0.17,0.14285714285714285,0.14285714285714285,0.11764705882352941,0.1262135922330097,0.11428571428571428,0.16304347826086957,0.12941176470588237,0.12941176470588237,0.13253012048192772,0.14814814814814814,0.20454545454545456,0.14444444444444443,0.20454545454545456,0.12643678160919541,0.13414634146341464,0.11827956989247312,0.7,0.6666666666666666,0.75,0.6666666666666666,1.0,0.7241379310344828,0.6268656716417911,0.7894736842105263,0.7586206896551724,0.6363636363636364,0.7,0.7,0.6666666666666666,0.65625,0.03076923076923077,0.12222222222222222,0.08333333333333333,0.13043478260869565,0.12371134020618557,0.09473684210526316,0.05952380952380952,0.056818181818181816,0.08333333333333333,0.11764705882352941,0.1111111111111111,0.8490566037735849,0.14814814814814814,0.1411764705882353,0.15853658536585366
comp_201,0.1595744680851064,0.23404255319148937,0.19148936170212766,0.15151515151515152,0.17346938775510204,0.15789473684210525,0.15789473684210525,0.12,0.12871287128712872,0.11650485436893204,0.19318181818181818,0.13253012048192772,0.14634146341463414,0.13580246913580246,0.1518987341772152,0.15555555555555556,0.14772727272727273,0.20930232558139536,0.12941176470588237,0.1375,0.14606741573033707,0.8518518518518519,0.7457627118644068,0.6885245901639344,0.7457627118644068,0.7241379310344828,1.0,0.6984126984126984,0.7241379310344828,0.8518518518518519,0.7096774193548387,0.8181818181818182,0.8518518518518519,0.8070175438596491,0.7931034482758621,0.031746031746031744,0.16470588235294117,0.08536585365853659,0.0851063829787234,0.08080808080808081,0.0967741935483871,0.06097560975609756,0.05813953488372093,0.08536585365853659,0.06896551724137931,0.09090909090909091,0.7777777777777778,0.1518987341772152,0.14457831325301204,0.1625
comp_470,0.1568627450980392,0.19047619047619047,0.17475728155339806,0.21782178217821782,0.16981132075471697,0.14423076923076922,0.14423076923076922,0.12037037037037036,0.12844036697247707,0.11711711711711711,0.16326530612244897,0.13186813186813187,0.13186813186813187,0.14772727272727273,0.14942528735632185,0.15306122448979592,0.14583333333333334,0.20212765957446807,0.14130434782608695,0.13636363636363635,0.14432989690721648,0.676923076923077,0.75,0.6,0.75,0.6268656716417911,0.6984126984126984,1.0,0.6268656716417911,0.676923076923077,0.7164179104477612,0.7301587301587301,0.676923076923077,0.6470588235294118,0.8225806451612904,0.027777777777777776,0.1134020618556701,0.07692307692307693,0.07766990291262135,0.07407407407407407,0.07766990291262135,0.054945054945054944,0.13636363636363635,0.07692307692307693,0.0625,0.08333333333333333,0.6666666666666666,0.14942528735632185,0.14285714285714285,0.1590909090909091
comp_203,0.1326530612244898,0.18,0.15151515151515152,0.13725490196078433,0.14705882352941177,0.16666666666666666,0.14285714285714285,0.14,0.1485148514851485,0.13592233009708737,0.16304347826086957,0.12941176470588237,0.12941176470588237,0.13253012048192772,0.14814814814814814,0.15217391304347827,0.14444444444444443,0.20454545454545456,0.12643678160919541,0.13414634146341464,0.11827956989247312,0.7586206896551724,0.7213114754098361,0.75,0.6666666666666666,0.7894736842105263,0.7241379310344828,0.6268656716417911,1.0,0.7,0.6363636363636364,0.7,0.7,0.6666666666666666,0.65625,0.03076923076923077,0.12222222222222222,0.08333333333333333,0.09473684210526316,0.09,0.11827956989247312,0.05952380952380952,0.056818181818181816,0.08333333333333333,0.07954545454545454,0.12244897959183673,0.8490566037735849,0.14814814814814814,0.1411764705882353,0.15853658536585366
comp_035,0.1935483870967742,0.20408163265306123,0.17525773195876287,0.1485148514851485,0.20618556701030927,0.15463917525773196,0.15463917525773196,0.11764705882352941,0.1262135922330097,0.11428571428571428,0.16304347826086957,0.12941176470588237,0.12941176470588237,0.13253012048192772,0.14814814814814814,0.17777777777777778,0.14444444444444443,0.20454545454545456,0.12643678160919541,0.13414634146341464,0.14285714285714285,0.8214285714285714,0.7213114754098361,0.6666666666666666,0.7213114754098361,0.7586206896551724,0.8518518518518519,0.676923076923077,0.7,1.0,0.6875,0.7894736842105263,0.8214285714285714,0.7796610169491526,0.7666666666666667,0.03076923076923077,0.12222222222222222,0.08333333333333333,0.10638297872340426,0.10101010101010101,0.09473684210526316,0.05952380952380952,0.056818181818181816,0.08333333333333333,0.09195402298850575,0.0891089108910891,0.75,0.14814814814814814,0.1411764705882353,0.15853658536585366
comp_263,0.18181818181818182,0.19230769230769232,0.17647058823529413,0.14018691588785046,0.17142857142857143,0.1568627450980392,0.18,0.14285714285714285,0.18446601941747573,0.1941747572815534,0.17708333333333334,0.21428571428571427,0.14606741573033707,0.16279069767441862,0.16470588235294117,0.16666666666666666,0.1595744680851064,0.21739130434782608,0.15555555555555556,0.1511627906976744,0.15789473684210525,0.7142857142857143,0.7619047619047619,0.734375,0.7903225806451613,0.6363636363636364,0.7096774193548387,0.7164179104477612,0.6363636363636364,0.6875,1.0,0.7419354838709677,0.7142857142857143,0.819672131147541,0.6470588235294118,0.028169014084507043,0.11458333333333333,0.07777777777777778,0.0784313725490196,0.09523809523809523,0.0891089108910891,0.06741573033707865,0.05319148936170213,0.07777777777777778,0.06315789473684211,0.10476190476190476,0.6774193548387096,0.1511627906976744,0.2261904761904762,0.16091954022988506
comp_264,0.18085106382978725,0.21649484536082475,0.2,0.16,0.19387755102040816,0.16666666666666666,0.16666666666666666,0.12871287128712872,0.13725490196078433,0.125,0.17582417582417584,0.1566265060240964,0.1566265060240964,0.16049382716049382,0.17721518987341772,0.16483516483516483,0.17045454545454544,0.21839080459770116,0.15294117647058825,0.1625,0.16853932584269662,0.7894736842105263,0.7796610169491526,0.6666666666666666,0.7796610169491526,0.7,0.8181818181818182,0.7301587301587301,0.7,0.7894736842105263,0.7419354838709677,1.0,0.7894736842105263,0.75,0.7377049180327869,0.03076923076923077,0.12222222222222222,0.08333333333333333,0.08333333333333333,0.07920792079207921,0.09473684210526316,0.05952380952380952,0.056818181818181816,0.08333333333333333,0.06741573033707865,0.0891089108910891,0.75,0.1625,0.15476190476190477,0.1728395061728395
comp_265,0.15625,0.20408163265306123,0.17525773195876287,0.1485148514851485,0.17,0.15463917525773196,0.16666666666666666,0.15151515151515152,0.13725490196078433,0.125,0.22988505747126436,0.1566265060240964,0.1566265060240964,0.175,0.17721518987341772,0.21839080459770116,0.17045454545454544,0.27710843373493976,0.15294117647058825,0.1625,0.15555555555555556,0.8214285714285714,0.7213114754098361,0.6935483870967742,0.8103448275862069,0.7,0.8518518518518519,0.676923076923077,0.7,0.8214285714285714,0.7142857142857143,0.7894736842105263,1.0,0.8103448275862069,0.7666666666666667,0.03076923076923077,0.1348314606741573,0.08333333333333333,0.08333333333333333,0.10101010101010101,0.09473684210526316,0.08536585365853659,0.056818181818181816,0.08333333333333333,0.06741573033707865,0.0891089108910891,0.75,0.14814814814814814,0.15476190476190477,0.15853658536585366
comp_266,0.1875,0.19801980198019803,0.17,0.14423076923076922,0.1650485436893204,0.15,0.19791666666666666,0.125,0.16666666666666666,0.2,0.1702127659574468,0.2375,0.13793103448275862,0.1411764705882353,0.1566265060240964,0.1595744680851064,0.15217391304347827,0.2111111111111111,0.1348314606741573,0.14285714285714285,0.15053763440860216,0.7796610169491526,0.6875,0.7419354838709677,0.7142857142857143,0.6666666666666666,0.8070175438596491,0.6470588235294118,0.6666666666666666,0.7796610169491526,0.819672131147541,0.75,0.8103448275862069,1.0,0.7301587301587301,0.029411764705882353,0.11827956989247312,0.08045977011494253,0.08080808080808081,0.09803921568627451,0.09183673469387756,0.06976744186046512,0.054945054945054944,0.08045977011494253,0.06521739130434782,0.0970873786407767,0.711864406779661,0.14285714285714285,0.25,0.15294117647058825
comp_129,0.15,0.19607843137254902,0.16831683168316833,0.25,0.16346153846153846,0.1485148514851485,0.1485148514851485,0.11320754716981132,0.12149532710280374,0.11009174311926606,0.15625,0.12359550561797752,0.12359550561797752,0.12643678160919541,0.1411764705882353,0.14583333333333334,0.13829787234042554,0.1956521739130435,0.12087912087912088,0.12790697674418605,0.1368421052631579,0.7666666666666667,0.676923076923077,0.6268656716417911,0.676923076923077,0.65625,0.7931034482758621,0.8225806451612904,0.65625,0.7666666666666667,0.6470588235294118,0.7377049180327869,0.7666666666666667,0.7301587301587301,1.0,0.028985507246376812,0.11702127659574468,0.07954545454545454,0.08,0.0761904761904762,0.09090909090909091,0.056818181818181816,0.1411764705882353,0.07954545454545454,0.06451612903225806,0.08571428571428572,0.7,0.1411764705882353,0.1348314606741573,0.1511627906976744
comp_328,0.0410958904109589,0.0375,0.039473684210526314,0.038461538461538464,0.0379746835443038,0.04054054054054054,0.04054054054054054,0.05333333333333334,0.05194805194805195,0.05128205128205128,0.043478260869565216,0.05172413793103448,0.05172413793103448,0.05357142857142857,0.05454545454545454,0.04411764705882353,0.0625,0.04411764705882353,0.05,0.05454545454545454,0.045454545454545456,0.03076923076923077,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.03076923076923077,0.031746031746031744,0.027777777777777776,0.03076923076923077,0.03076923076923077,0.028169014084507043,0.03076923076923077,0.03076923076923077,0.029411764705882353,0.028985507246376812,1.0,0.13793103448275862,0.16666666666666666,0.06153846153846154,0.05714285714285714,0.13114754098360656,0.17391304347826086,0.16,0.16666666666666666,0.15384615384615385,0.11940298507462686,0.03278688524590164,0.05454545454545454,0.05084745762711865,0.05263157894736842
comp_005,0.1111111111111111,0.17,0.1414141414141414,0.10576923076923077,0.1262135922330097,0.11,0.11,0.21505376344086022,0.19791666666666666,0.1958762886597938,0.1276595744680851,0.11764705882352941,0.15853658536585366,0.13414634146341464,0.15,0.09375,0.1724137931034483,0.12903225806451613,0.15476190476190477,0.15,0.19767441860465115,0.12222222222222222,0.11827956989247312,0.11827956989247312,0.13043478260869565,0.12222222222222222,0.16470588235294117,0.1134020618556701,0.12222222222222222,0.12222222222222222,0.11458333333333333,0.12222222222222222,0.1348314606741573,0.11827956989247312,0.11702127659574468,0.13793103448275862,1.0,0.45161290322580644,0.19767441860465115,0.2,0.2875,0.375,0.3333333333333333,0.47540983606557374,0.323943661971831,0.2976190476190476,0.12790697674418605,0.12195121951219512,0.14285714285714285,0.13253012048192772
comp_523,0.12359550561797752,0.11458333333333333,0.11956521739130435,0.11702127659574468,0.11578947368421053,0.12222222222222222,0.12222222222222222,0.24096385542168675,0.22093023255813954,0.24705882352941178,0.06666666666666667,0.08974358974358974,0.1038961038961039,0.10666666666666667,0.1232876712328767,0.09195402298850575,0.15,0.09195402298850575,0.14473684210526316,0.1232876712328767,0.1625,0.08333333333333333,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.08333333333333333,0.08536585365853659,0.07692307692307693,0.08333333333333333,0.08333333333333333,0.07777777777777778,0.08333333333333333,0.08333333333333333,0.08045977011494253,0.07954545454545454,0.16666666666666666,0.45161290322580644,1.0,0.24,0.225,0.36764705882352944,0.4716981132075472,0.4909090909090909,0.5686274509803921,0.423728813559322,0.375,0.0875,0.1388888888888889,0.16216216216216217,0.1506849315068493
comp_074,0.08653846153846154,0.07142857142857142,0.07407407407407407,0.08256880733944955,0.09174311926605505,0.08571428571428572,0.07547169811320754,0.22105263157894736,0.20408163265306123,0.2268041237113402,0.06862745098039216,0.11363636363636363,0.12643678160919541,0.11627906976744186,0.11764705882352941,0.1134020618556701,0.11702127659574468,0.06930693069306931,0.12359550561797752,0.11764705882352941,0.11578947368421053,0.08333333333333333,0.08080808080808081,0.09183673469387756,0.08080808080808081,0.13043478260869565,0.0851063829787234,0.07766990291262135,0.09473684210526316,0.10638297872340426,0.0784313725490196,0.08333333333333333,0.08333333333333333,0.08080808080808081,0.08,0.06153846153846154,0.19767441860465115,0.24,1.0,0.7903225806451613,0.41333333333333333,0.3382352941176471,0.23376623376623376,0.2916666666666667,0.6166666666666667,0.38271604938271603,0.0989010989010989,0.10465116279069768,0.125,0.1411764705882353
comp_039,0.09259259259259259,0.06837606837606838,0.07079646017699115,0.07894736842105263,0.08771929824561403,0.08181818181818182,0.09174311926605505,0.23469387755102042,0.21782178217821782,0.24,0.08571428571428572,0.14444444444444443,0.14444444444444443,0.1348314606741573,0.13636363636363635,0.13,0.13402061855670103,0.08653846153846154,0.14130434782608695,0.13636363636363635,0.12121212121212122,0.07920792079207921,0.07692307692307693,0.10891089108910891,0.09803921568627451,0.12371134020618557,0.08080808080808081,0.07407407407407407,0.09,0.10101010101010101,0.09523809523809523,0.07920792079207921,0.10101010101010101,0.09803921568627451,0.0761904761904762,0.05714285714285714,0.2,0.225,0.7903225806451613,1.0,0.3875,0.352112676056338,0.21951219512195122,0.2727272727272727,0.5692307692307692,0.3764705882352941,0.09375,0.0989010989010989,0.14285714285714285,0.13333333333333333
comp_395,0.0970873786407767,0.10091743119266056,0.10476190476190476,0.11320754716981132,0.10185185185185185,0.17525773195876287,0.10679611650485436,0.2608695652173913,0.22916666666666666,0.25263157894736843,0.07920792079207921,0.07692307692307693,0.08888888888888889,0.07865168539325842,0.07954545454545454,0.08,0.08247422680412371,0.08,0.08695652173913043,0.07954545454545454,0.1276595744680851,0.15555555555555556,0.11458333333333333,0.10309278350515463,0.08080808080808081,0.09473684210526316,0.0967741935483871,0.07766990291262135,0.11827956989247312,0.09473684210526316,0.0891089108910891,0.09473684210526316,0.09473684210526316,0.09183673469387756,0.09090909090909091,0.13114754098360656,0.2875,0.36764705882352944,0.41333333333333333,0.3875,1.0,0.4918032786885246,0.35714285714285715,0.4307692307692308,0.6440677966101694,0.696969696969697,0.0989010989010989,0.09195402298850575,0.11235955056179775,0.12790697674418605
comp_038,0.07692307692307693,0.07142857142857142,0.08602150537634409,0.07291666666666667,0.07216494845360824,0.07608695652173914,0.08791208791208792,0.23170731707317074,0.19767441860465115,0.2235294117647059,0.09302325581395349,0.12162162162162163,0.12162162162162163,0.125,0.1267605633802817,0.09411764705882353,0.125,0.09411764705882353,0.11842105263157894,0.1267605633802817,0.10975609756097561,0.05952380952380952,0.05747126436781609,0.06976744186046512,0.08235294117647059,0.05952380952380952,0.06097560975609756,0.054945054945054944,0.05952380952380952,0.05952380952380952,0.06741573033707865,0.05952380952380952,0.08536585365853659,0.06976744186046512,0.056818181818181816,0.17391304347826086,0.375,0.4716981132075472,0.3382352941176471,0.352112676056338,0.4918032786885246,1.0,0.45454545454545453,0.56,0.5769230769230769,0.44776119402985076,0.0625,0.0958904109589041,0.13513513513513514,0.1388888888888889
comp_268,0.07368421052631578,0.06862745098039216,0.07142857142857142,0.15053763440860216,0.06930693069306931,0.07291666666666667,0.07291666666666667,0.1797752808988764,0.16304347826086957,0.18681318681318682,0.06521739130434782,0.0875,0.0875,0.08974358974358974,0.09090909090909091,0.06593406593406594,0.09302325581395349,0.06593406593406594,0.08536585365853659,0.09090909090909091,0.10465116279069768,0.056818181818181816,0.054945054945054944,0.054945054945054944,0.054945054945054944,0.056818181818181816,0.05813953488372093,0.13636363636363635,0.056818181818181816,0.056818181818181816,0.05319148936170213,0.056818181818181816,0.056818181818181816,0.054945054945054944,0.1411764705882353,0.16,0.3333333333333333,0.4909090909090909,0.23376623376623376,0.21951219512195122,0.35714285714285715,0.45454545454545453,1.0,0.43859649122807015,0.4098360655737705,0.3466666666666667,0.05952380952380952,0.09090909090909091,0.11392405063291139,0.10256410256410256
comp_384,0.0989010989010989,0.09183673469387756,0.09574468085106383,0.09375,0.09278350515463918,0.09782608695652174,0.09782608695652174,0.2261904761904762,0.20689655172413793,0.23255813953488372,0.06666666666666667,0.08974358974358974,0.1038961038961039,0.10666666666666667,0.1232876712328767,0.09195402298850575,0.12195121951219512,0.09195402298850575,0.11538461538461539,0.1232876712328767,0.19230769230769232,0.08333333333333333,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.08333333333333333,0.08536585365853659,0.07692307692307693,0.08333333333333333,0.08333333333333333,0.07777777777777778,0.08333333333333333,0.08333333333333333,0.08045977011494253,0.07954545454545454,0.16666666666666666,0.47540983606557374,0.5686274509803921,0.2916666666666667,0.2727272727272727,0.4307692307692308,0.56,0.43859649122807015,1.0,0.5,0.43478260869565216,0.0875,0.1232876712328767,0.14666666666666667,0.1506849315068493
comp_321,0.09473684210526316,0.07766990291262135,0.08080808080808081,0.09,0.1,0.09375,0.08247422680412371,0.18888888888888888,0.17204301075268819,0.1956521739130435,0.07526881720430108,0.08536585365853659,0.09876543209876543,0.0875,0.08860759493670886,0.11235955056179775,0.09090909090909091,0.07608695652173914,0.0963855421686747,0.08860759493670886,0.10227272727272728,0.06741573033707865,0.06521739130434782,0.07692307692307693,0.06521739130434782,0.11764705882352941,0.06896551724137931,0.0625,0.07954545454545454,0.09195402298850575,0.06315789473684211,0.06741573033707865,0.06741573033707865,0.06521739130434782,0.06451612903225806,0.15384615384615385,0.323943661971831,0.423728813559322,0.6166666666666667,0.5692307692307692,0.6440677966101694,0.5769230769230769,0.4098360655737705,0.5,1.0,0.5846153846153846,0.08333333333333333,0.08860759493670886,0.1111111111111111,0.1282051282051282
comp_322,0.10185185185185185,0.09565217391304348,0.0990990990990991,0.10714285714285714,0.09649122807017543,0.1320754716981132,0.1111111111111111,0.22,0.22772277227722773,0.2376237623762376,0.07476635514018691,0.08333333333333333,0.09473684210526316,0.0851063829787234,0.09782608695652174,0.09615384615384616,0.09900990099009901,0.09615384615384616,0.10416666666666667,0.09782608695652174,0.12,0.1111111111111111,0.0970873786407767,0.1414141414141414,0.08653846153846154,0.1111111111111111,0.09090909090909091,0.08333333333333333,0.12244897959183673,0.0891089108910891,0.10476190476190476,0.0891089108910891,0.0891089108910891,0.0970873786407767,0.08571428571428572,0.11940298507462686,0.2976190476190476,0.375,0.38271604938271603,0.3764705882352941,0.696969696969697,0.44776119402985076,0.3466666666666667,0.43478260869565216,0.5846153846153846,1.0,0.11578947368421053,0.10989010989010989,0.14130434782608695,0.14444444444444443
comp_037,0.13829787234042554,0.1875,0.15789473684210525,0.14285714285714285,0.15306122448979592,0.14893617021276595,0.14893617021276595,0.12244897959183673,0.13131313131313133,0.1188118811881188,0.17045454545454544,0.13580246913580246,0.13580246913580246,0.13924050632911392,0.15584415584415584,0.1590909090909091,0.1511627906976744,0.21428571428571427,0.13253012048192772,0.14102564102564102,0.12359550561797752,0.75,0.711864406779661,0.8035714285714286,0.711864406779661,0.8490566037735849,0.7777777777777778,0.6666666666666666,0.8490566037735849,0.75,0.6774193548387096,0.75,0.75,0.711864406779661,0.7,0.03278688524590164,0.12790697674418605,0.0875,0.0989010989010989,0.09375,0.0989010989010989,0.0625,0.05952380952380952,0.0875,0.08333333333333333,0.11578947368421053,1.0,0.15584415584415584,0.14814814814814814,0.16666666666666666
comp_456,0.2289156626506024,0.2111111111111111,0.22093023255813954,0.2159090909090909,0.21348314606741572,0.2261904761904762,0.2261904761904762,0.4,0.38961038961038963,0.38461538461538464,0.10112359550561797,0.10126582278481013,0.12987012987012986,0.11842105263157894,0.1506849315068493,0.12790697674418605,0.34285714285714286,0.12790697674418605,0.17105263157894737,0.1506849315068493,0.13095238095238096,0.14814814814814814,0.1566265060240964,0.14285714285714285,0.1566265060240964,0.14814814814814814,0.1518987341772152,0.14942528735632185,0.14814814814814814,0.14814814814814814,0.1511627906976744,0.1625,0.14814814814814814,0.14285714285714285,0.1411764705882353,0.05454545454545454,0.12195121951219512,0.1388888888888889,0.10465116279069768,0.0989010989010989,0.09195402298850575,0.0958904109589041,0.09090909090909091,0.1232876712328767,0.08860759493670886,0.10989010989010989,0.15584415584415584,1.0,0.6296296296296297,0.6538461538461539
comp_237,0.27710843373493976,0.21505376344086022,0.2247191011235955,0.21978021978021978,0.21739130434782608,0.22988505747126436,0.2891566265060241,0.4342105263157895,0.48,0.5555555555555556,0.10869565217391304,0.22972972972972974,0.1518987341772152,0.14102564102564102,0.17333333333333334,0.1348314606741573,0.3611111111111111,0.1348314606741573,0.19230769230769232,0.17333333333333334,0.13793103448275862,0.1411764705882353,0.14942528735632185,0.19047619047619047,0.16279069767441862,0.1411764705882353,0.14457831325301204,0.14285714285714285,0.1411764705882353,0.1411764705882353,0.2261904761904762,0.15476190476190477,0.15476190476190477,0.25,0.1348314606741573,0.05084745762711865,0.14285714285714285,0.16216216216216217,0.125,0.14285714285714285,0.11235955056179775,0.13513513513513514,0.11392405063291139,0.14666666666666667,0.1111111111111111,0.14130434782608695,0.14814814814814814,0.6296296296296297,1.0,0.6071428571428571
comp_535,0.23809523809523808,0.21978021978021978,0.22988505747126436,0.2247191011235955,0.2222222222222222,0.23529411764705882,0.23529411764705882,0.38961038961038963,0.379746835443038,0.375,0.0989010989010989,0.09876543209876543,0.12658227848101267,0.11538461538461539,0.14666666666666667,0.125,0.3333333333333333,0.125,0.16666666666666666,0.14666666666666667,0.1411764705882353,0.15853658536585366,0.16666666666666666,0.15294117647058825,0.16666666666666666,0.15853658536585366,0.1625,0.1590909090909091,0.15853658536585366,0.15853658536585366,0.16091954022988506,0.1728395061728395,0.15853658536585366,0.15294117647058825,0.1511627906976744,0.05263157894736842,0.13253012048192772,0.1506849315068493,0.1411764705882353,0.13333333333333333,0.12790697674418605,0.1388888888888889,0.10256410256410256,0.1506849315068493,0.1282051282051282,0.14444444444444443,0.16666666666666666,0.6538461538461539,0.6071428571428571,1.0
